Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Bolivia,BOL,1992,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,49.0791740494336
Bolivia,BOL,1987,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,36.3524217747793
Bolivia,BOL,1986,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,30.8335417090773
Bolivia,BOL,1985,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,39.0305963282701
Bolivia,BOL,1984,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,46.3453064454672
Bolivia,BOL,1983,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,42.399754400728
Bolivia,BOL,1982,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,46.5411289959773
Bolivia,BOL,1981,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,56.4831868909809
Bolivia,BOL,1980,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,62.0945285788318
Bolivia,BOL,1979,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,70.4293510447328
Bolivia,BOL,1978,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,71.3734616720063
Bolivia,BOL,1977,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,65.898229635048
Bolivia,BOL,1976,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,57.8609520397713
Bolivia,BOL,1975,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,56.4095763769901
Bolivia,BOL,1974,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,58.0057816821812
Bolivia,BOL,1973,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,69.8443598940585
Bolivia,BOL,1972,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,72.4515281959863
Bolivia,BOL,1971,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,78.0695779759142
Bolivia,BOL,1970,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,88.0198251078995
Bolivia,BOL,1969,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,84.1427004427543
Bolivia,BOL,1968,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,81.3931332785447
Bolivia,BOL,1967,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,76.349788214934
Bolivia,BOL,1966,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,84.5851348513855
Bolivia,BOL,1965,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,92.0000687398694
Bolivia,BOL,1964,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,91.0172163510192
Bolivia,BOL,1963,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,87.5701628048519
Bolivia,BOL,1962,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,88.7938942524277
